case,subject,condition,description,source_rigid_obj,target_mesh,fit_vertices,eval_full_no_eye_vertices,eval_eye_soft_vertices,fixed_eye_vertices,eye_fixed_max,eye_fixed_mean,displacement_mean,displacement_p90,displacement_max,full_median_before,full_median_local,full_median_after,full_p90_before,full_p90_after,nose_median_before,nose_median_local,nose_median_after,nose_p90_before,nose_p90_after,midface_median_before,midface_median_after,history_passes,eye_ellipse_count
012_1_neutral,012,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/012_1_neutral/012_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/012_18_eye_closed/mesh.ply,32048,32048,5375,5375,0.0,0.0,0.004659934686172435,0.010653435903579266,0.019232474286056206,0.007351703545592091,0.0063853873329514955,0.004815551251948056,0.018316917673781824,0.012097504879562179,0.009263521008551621,0.0036667972530640735,0.0032506419096737203,0.020195329471720286,0.0073540192539352615,0.009271629988529565,0.0029428540838917694,16,2
012_1_neutral,012,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/012_1_neutral/012_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/012_18_eye_closed/mesh.ply,35709,32048,5375,0,0.0,0.0,0.008981831739804574,0.01257206157784461,0.019630631251544454,0.007351703545592091,0.00795655981710904,0.005655245177013264,0.018316917673781824,0.013708935982031599,0.009263521008551621,0.0033610182032459196,0.0030002515119870697,0.020195329471720286,0.007193396632091908,0.009271629988529565,0.0026810596137040303,16,2
012_1_neutral,012,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/012_1_neutral/012_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/012_18_eye_closed/mesh.ply,32048,32048,5375,5375,0.0,0.0,0.0042865569591341605,0.009050972387657192,0.016367039532541885,0.007351703545592091,0.007003274975949684,0.005231584211255455,0.018316917673781824,0.012281741830533993,0.009263521008551621,0.005207574770182096,0.004338516784256576,0.020195329471720286,0.009490038949140358,0.009271629988529565,0.004593876183419081,8,2
012_1_neutral,012,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/012_1_neutral/012_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/012_18_eye_closed/mesh.ply,32048,32048,5375,5375,0.0,0.0,0.004652470681750395,0.010656983497945855,0.019054180932159298,0.007351703545592091,0.006392211489339533,0.004822763130671862,0.018316917673781824,0.012106610856475832,0.009263521008551621,0.003685810657711537,0.0033616008808726346,0.020195329471720286,0.007716537945123548,0.009271629988529565,0.0029793356800217577,16,2
012_10_dimpler,012,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/012_10_dimpler/012_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/012_18_eye_closed/mesh.ply,32555,32555,4717,4717,0.0,0.0,0.001964436461424493,0.0051863416921385415,0.007740029734692987,0.004160025631238782,0.003848834508659407,0.003126042615201268,0.020188796702115507,0.01613189258523116,0.0029410419594291803,0.0023537079808428644,0.0021981123421910722,0.007227522070210058,0.0041253053133150095,0.0031799068645880194,0.0021296403897894836,16,2
012_10_dimpler,012,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/012_10_dimpler/012_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/012_18_eye_closed/mesh.ply,35709,32555,4717,0,0.0,0.0,0.003851876422999186,0.008665295789693057,0.00961787727099801,0.004160025631238782,0.003845707560372167,0.0030860764647781275,0.020188796702115507,0.01271700743126145,0.0029410419594291803,0.002431246362439557,0.0022453020985135352,0.007227522070210058,0.004047706338405813,0.0031799068645880194,0.0023834272746209757,16,2
012_10_dimpler,012,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/012_10_dimpler/012_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/012_18_eye_closed/mesh.ply,32555,32555,4717,4717,0.0,0.0,0.0018629569920259254,0.004802066517213034,0.007676419465605867,0.004160025631238782,0.004079453448796423,0.0032971091133797343,0.020188796702115507,0.016310527925943993,0.0029410419594291803,0.0024815126272418045,0.0023073661033866507,0.007227522070210058,0.004525033244262094,0.0031799068645880194,0.002733611090077277,8,2
012_10_dimpler,012,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/012_10_dimpler/012_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/012_18_eye_closed/mesh.ply,32555,32555,4717,4717,0.0,0.0,0.001959198045400952,0.005166876141873487,0.007660753680879325,0.004160025631238782,0.003853400925069387,0.003134042639485126,0.020188796702115507,0.016131461578222074,0.0029410419594291803,0.0023523906795669056,0.002263614698126036,0.007227522070210058,0.004315406460746024,0.0031799068645880194,0.0021531246034904744,16,2
014_20_brow_lower,014,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/014_20_brow_lower/014_20_brow_lower_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/014_18_eye_closed/mesh.ply,32953,32953,4178,4178,0.0,0.0,0.015245846964007418,0.029907277083850933,0.04890126096137916,0.026397721900859088,0.01945116759967966,0.015655342375370036,0.058905733936313404,0.051384700867001684,0.01334363520424989,0.006533308137173921,0.00519460450420039,0.03198176358263237,0.017569823794443447,0.016939228421270502,0.004333797829820407,16,2
014_20_brow_lower,014,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/014_20_brow_lower/014_20_brow_lower_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/014_18_eye_closed/mesh.ply,35709,32953,4178,0,0.0,0.0,0.02250199022278079,0.03387482858709201,0.049369835040230674,0.026397721900859088,0.019451851575922965,0.015258085303654226,0.058905733936313404,0.05012734054712675,0.01334363520424989,0.006469896122058462,0.005096470765491222,0.03198176358263237,0.012586048165652125,0.016939228421270502,0.004714740018210339,16,2
014_20_brow_lower,014,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/014_20_brow_lower/014_20_brow_lower_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/014_18_eye_closed/mesh.ply,32953,32953,4178,4178,0.0,0.0,0.005746491879853436,0.010238665644626202,0.020259462683366234,0.026397721900859088,0.025291947509210093,0.02071832231080191,0.058905733936313404,0.054467857075875446,0.01334363520424989,0.008640874304848323,0.006615744580784415,0.03198176358263237,0.024264169949405744,0.016939228421270502,0.010312921826094255,8,2
014_20_brow_lower,014,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/014_20_brow_lower/014_20_brow_lower_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/014_18_eye_closed/mesh.ply,32953,32953,4178,4178,0.0,0.0,0.01519882740568504,0.02972852880167806,0.04851008568630809,0.026397721900859088,0.01945991553584556,0.015693631542003258,0.058905733936313404,0.05137135906884797,0.01334363520424989,0.006618143235569819,0.005537431860295412,0.03198176358263237,0.017969150865888784,0.016939228421270502,0.004477861258801598,16,2
015_1_neutral,015,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/015_1_neutral/015_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/015_18_eye_closed/mesh.ply,31905,31905,5765,5765,0.0,0.0,0.0029763299369903614,0.0066486951171495536,0.020185280325402313,0.00801501304910438,0.006961874861702043,0.005703990514755964,0.020618540031945517,0.01657209464390967,0.012077922062893893,0.006543983585907168,0.005658130472841982,0.03485679875891721,0.020803968406866883,0.009064186807432161,0.004387495238624405,16,2
015_1_neutral,015,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/015_1_neutral/015_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/015_18_eye_closed/mesh.ply,35709,31905,5765,0,0.0,0.0,0.004859612721595659,0.008307990670258142,0.019870474436801306,0.00801501304910438,0.007313470705772357,0.0057947803029602,0.020618540031945517,0.015139548833753288,0.012077922062893893,0.006790606903557889,0.00563123200574969,0.03485679875891721,0.020623640084774318,0.009064186807432161,0.004751102773003101,16,2
015_1_neutral,015,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/015_1_neutral/015_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/015_18_eye_closed/mesh.ply,31905,31905,5765,5765,0.0,0.0,0.0022169001097004782,0.004545769597214374,0.0176505245770494,0.00801501304910438,0.007956090194238388,0.006317734213535102,0.020618540031945517,0.017184917857730728,0.012077922062893893,0.008587995643904832,0.00715835686495702,0.03485679875891721,0.022953691205938723,0.009064186807432161,0.006934938740381455,8,2
015_1_neutral,015,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/015_1_neutral/015_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/015_18_eye_closed/mesh.ply,31905,31905,5765,5765,0.0,0.0,0.0029484559274147934,0.006564360745431103,0.01905582320226674,0.00801501304910438,0.006972799612750868,0.005725868427267523,0.020618540031945517,0.016617776139977822,0.012077922062893893,0.006642125211191233,0.005910790055690831,0.03485679875891721,0.021500747704260567,0.009064186807432161,0.004478555140725827,16,2
015_10_dimpler,015,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/015_10_dimpler/015_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/015_18_eye_closed/mesh.ply,31880,31880,5798,5798,0.0,0.0,0.0028811024189480845,0.006662776877382376,0.022556462428380403,0.007219446807039064,0.006331339007096181,0.0052588531444062656,0.020058830347451963,0.015569418901313678,0.0126919843288236,0.005326183999896551,0.004688817896799814,0.03925791878806114,0.021751310751171402,0.009773584647591513,0.0041638355241666244,16,2
015_10_dimpler,015,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/015_10_dimpler/015_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/015_18_eye_closed/mesh.ply,35709,31880,5798,0,0.0,0.0,0.0046163439301816584,0.00857794827959533,0.02113652545486475,0.007219446807039064,0.006702531636578436,0.005396290521438692,0.020058830347451963,0.013859364770288657,0.0126919843288236,0.005300291491903407,0.004551931741672561,0.03925791878806114,0.023280310164436404,0.009773584647591513,0.004264052472615876,16,2
015_10_dimpler,015,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/015_10_dimpler/015_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/015_18_eye_closed/mesh.ply,31880,31880,5798,5798,0.0,0.0,0.0023678321206230374,0.004597761157300761,0.018527165810951516,0.007219446807039064,0.007162205636742962,0.0058347419863585825,0.020058830347451963,0.016699819131379315,0.0126919843288236,0.00691994778924824,0.005793922493441441,0.03925791878806114,0.025190948945639197,0.009773584647591513,0.006377841072443209,8,2
015_10_dimpler,015,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/015_10_dimpler/015_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/015_18_eye_closed/mesh.ply,31880,31880,5798,5798,0.0,0.0,0.0028567422654090734,0.006619803495478417,0.021537137031229947,0.007219446807039064,0.0063366334531055925,0.005280609316726168,0.020058830347451963,0.01561796035206397,0.0126919843288236,0.005411818658333353,0.00491513888827974,0.03925791878806114,0.0225204512244085,0.009773584647591513,0.004268510730495688,16,2
016_11_chin_raiser,016,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_11_chin_raiser/016_11_chin_raiser_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,31089,31089,6815,6815,0.0,0.0,0.0087391394162439,0.01871918447444097,0.04014634260028304,0.021933352208596872,0.021447977743839018,0.018191723148656865,0.06847911653832969,0.06682881035670588,0.026090992696910526,0.013726406420275297,0.012020210801976412,0.05611493671511093,0.036780579898756334,0.023367390483843578,0.009028110710924141,16,2
016_11_chin_raiser,016,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_11_chin_raiser/016_11_chin_raiser_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,35709,31089,6815,0,0.0,0.0,0.01441379196684788,0.02359868792809613,0.04163022395690736,0.021933352208596872,0.022784875750612728,0.01849913811206181,0.06847911653832969,0.06966583093720868,0.026090992696910526,0.013714444502142544,0.011343540964491743,0.05611493671511093,0.03138094294799232,0.023367390483843578,0.009991672500156631,16,2
016_11_chin_raiser,016,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_11_chin_raiser/016_11_chin_raiser_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,31089,31089,6815,6815,0.0,0.0,0.0046561203339834725,0.009881258418488291,0.027609938244571548,0.021933352208596872,0.02175212393835462,0.01855923841219393,0.06847911653832969,0.06298512136447107,0.026090992696910526,0.01790310324634298,0.015388662397610428,0.05611493671511093,0.040388181136535445,0.023367390483843578,0.016539063205495017,8,2
016_11_chin_raiser,016,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_11_chin_raiser/016_11_chin_raiser_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,31089,31089,6815,6815,0.0,0.0,0.008735866655245636,0.0187408372545762,0.039863964940492005,0.021933352208596872,0.021480322769034207,0.01826698149727772,0.06847911653832969,0.06686655946602313,0.026090992696910526,0.013804537935951496,0.012461839182824185,0.05611493671511093,0.03734124370791951,0.023367390483843578,0.00920064292273081,16,2
016_12_lip_puckerer,016,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_12_lip_puckerer/016_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,30956,30956,7029,7029,0.0,0.0,0.009047170311025362,0.01861633405570037,0.042520323116329445,0.021374955155102023,0.021218946289040343,0.017998223921647197,0.06958004236580567,0.0684193383315763,0.025897430917544515,0.01302264644885331,0.011219608116434245,0.053474974754904855,0.03653699110814592,0.022857045079311737,0.009000257434711601,16,2
016_12_lip_puckerer,016,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_12_lip_puckerer/016_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,35709,30956,7029,0,0.0,0.0,0.01567808909739529,0.024900682264176435,0.04539946996724256,0.021374955155102023,0.022820724929753143,0.018512247133820867,0.06958004236580567,0.07198384142448064,0.025897430917544515,0.013634050780345864,0.011002480164455639,0.053474974754904855,0.029287060484327967,0.022857045079311737,0.0104665913383373,16,2
016_12_lip_puckerer,016,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_12_lip_puckerer/016_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,30956,30956,7029,7029,0.0,0.0,0.004855191633440214,0.009925819255650246,0.027486376138020546,0.021374955155102023,0.02135826819321572,0.018219135877067034,0.06958004236580567,0.06452832744960495,0.025897430917544515,0.017102780421451438,0.014611422950169966,0.053474974754904855,0.0402080695673916,0.022857045079311737,0.015786280184702104,8,2
016_12_lip_puckerer,016,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/016_12_lip_puckerer/016_12_lip_puckerer_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/016_18_eye_closed/mesh.ply,30956,30956,7029,7029,0.0,0.0,0.009036381358487779,0.01861133571738995,0.04216391092925407,0.021374955155102023,0.02124178289365599,0.01808347591010901,0.06958004236580567,0.06842327756028267,0.025897430917544515,0.013117899642061922,0.01164191067625101,0.053474974754904855,0.03704355209697705,0.022857045079311737,0.009133700171221917,16,2
017_1_neutral,017,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_1_neutral/017_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31166,31166,6807,6807,0.0,0.0,0.0026211862186342767,0.006035700619722869,0.011322805610204064,0.006275575610280809,0.006071196407773408,0.004661770077348612,0.025071273663855823,0.02089408905513846,0.0053146725769457025,0.0030807216437122144,0.002740130440367883,0.017887511480866987,0.01209040624815555,0.0041421663673566625,0.0021371578900712287,16,2
017_1_neutral,017,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_1_neutral/017_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,35709,31166,6807,0,0.0,0.0,0.004779725449551051,0.007359171174770201,0.016205668561744106,0.006275575610280809,0.006082555280617576,0.004554058557203209,0.025071273663855823,0.01904529804870049,0.0053146725769457025,0.0030079694619219314,0.002659977126032051,0.017887511480866987,0.00826552561023127,0.0041421663673566625,0.0021940618801148336,16,2
017_1_neutral,017,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_1_neutral/017_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31166,31166,6807,6807,0.0,0.0,0.0022198294890431016,0.005294513167867343,0.011191963120172087,0.006275575610280809,0.0063176347273558985,0.004941736694805748,0.025071273663855823,0.021289152583878104,0.0053146725769457025,0.003653163495242918,0.0032405482515361376,0.017887511480866987,0.014128929267677077,0.0041421663673566625,0.0031336093097281254,8,2
017_1_neutral,017,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_1_neutral/017_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31166,31166,6807,6807,0.0,0.0,0.002617768334349229,0.006019003145336814,0.010591378350124166,0.006275575610280809,0.006073422243434274,0.004675771914776965,0.025071273663855823,0.02091147437452735,0.0053146725769457025,0.003123448934654009,0.0028848719737381424,0.017887511480866987,0.012373669693954332,0.0041421663673566625,0.0021806671094248865,16,2
017_10_dimpler,017,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_10_dimpler/017_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31210,31210,6757,6757,0.0,0.0,0.0033592416876556943,0.006441911125379125,0.011118909945159721,0.009104814549641668,0.009185591653976715,0.006862983437415236,0.03444860067501833,0.02877472489870065,0.006507118084566265,0.002946263367825004,0.002630185608370244,0.017911301354936127,0.0145469487071336,0.004305287659968723,0.00207792227795483,16,2
017_10_dimpler,017,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_10_dimpler/017_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,35709,31210,6757,0,0.0,0.0,0.005525387741506526,0.008082777400493587,0.01279517981721343,0.009104814549641668,0.0098054915621002,0.006974503998524187,0.03444860067501833,0.028027979129172823,0.006507118084566265,0.0030837878832324556,0.0026756484546033967,0.017911301354936127,0.008970251056030616,0.004305287659968723,0.0021199078235835463,16,2
017_10_dimpler,017,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_10_dimpler/017_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31210,31210,6757,6757,0.0,0.0,0.002840996672664948,0.005584904744679164,0.011156890270538164,0.009104814549641668,0.009156223468496235,0.006997359107068132,0.03444860067501833,0.02954639132988709,0.006507118084566265,0.003394225060201831,0.0029594861304952183,0.017911301354936127,0.014950018124842772,0.004305287659968723,0.002844079636626261,8,2
017_10_dimpler,017,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/017_10_dimpler/017_10_dimpler_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/017_18_eye_closed/mesh.ply,31210,31210,6757,6757,0.0,0.0,0.003356582670253775,0.006422430964692437,0.010332371846063976,0.009104814549641668,0.009191837694508102,0.006877447816120222,0.03444860067501833,0.0287822487613379,0.006507118084566265,0.002983465343611537,0.002746222150625661,0.017911301354936127,0.014846734419325849,0.004305287659968723,0.002116251088530715,16,2
018_1_neutral,018,proposed_S8,"Eye/orbit exclusion, nasal depth-contour staging, and nasal/midface weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_1_neutral/018_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32907,32907,4218,4218,0.0,0.0,0.00608950977046436,0.013434364837507914,0.02499244240014928,0.011108510207560679,0.009305243757879302,0.006957684407285544,0.025396096130229376,0.017961531762159335,0.011822777842522808,0.004792802867569953,0.004114827091329565,0.024225807542454077,0.01296310836772345,0.012228421548519792,0.0029861331264897694,16,2
018_1_neutral,018,no_eye_exclusion,Allows eyes-open source eye/orbit vertices to participate in fitting.,${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_1_neutral/018_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,35709,32907,4218,0,0.0,0.0,0.008117937958100245,0.013783495959419658,0.024719583390146207,0.011108510207560679,0.009748607858080781,0.007083850440947641,0.025396096130229376,0.017745478838876387,0.011822777842522808,0.005088023924975347,0.004344632871819408,0.024225807542454077,0.014422386570600899,0.012228421548519792,0.0031119493962242797,16,2
018_1_neutral,018,no_nasal_depth_contours,"Keeps eye/orbit exclusion and local anatomical regions, but removes depth-ordered nasal contour staging.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_1_neutral/018_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32907,32907,4218,4218,0.0,0.0,0.00444760169725512,0.00957337499276394,0.016603341601733136,0.011108510207560679,0.01048967208634684,0.007793158759429217,0.025396096130229376,0.019114634942786892,0.011822777842522808,0.007171025399223429,0.005811616473200245,0.024225807542454077,0.014371019881212258,0.012228421548519792,0.006883022186725036,8,2
018_1_neutral,018,no_region_weights,"Keeps eye/orbit exclusion and depth contours, but removes additional nasal/midface correspondence weights.",${PAPERFIT_ROOT}/research_rigid_upright_hardgate_allpairs_mergedpass_20260622/018_1_neutral/018_1_neutral_similarity_icp_regframe.obj,${PAPERFIT_ROOT}/prepared_001_020_cv/pairs/018_18_eye_closed/mesh.ply,32907,32907,4218,4218,0.0,0.0,0.0060682753091031655,0.01341498847287918,0.02493745170603968,0.011108510207560679,0.009313565819098995,0.006982401699787362,0.025396096130229376,0.017992943200618634,0.011822777842522808,0.0048409466421203955,0.004299094784591293,0.024225807542454077,0.013634074553352728,0.012228421548519792,0.0030440888896083942,16,2
